CustomerID,FirstName,MiddleName,LastName,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,CreditAcceptance
22153,Alyssa,D,Kelly,4111 Vista Diablo,,San Gabriel,California,United States,91776,186-555-0170,8/4/1978,Partial College,Skilled Manual,F,M,0,2,0,0,72646,good
15863,Adam,,Scott,4214 Northwood Dr.,,Metchosin,British Columbia,Canada,V9,645-555-0141,8/3/1973,Graduate Degree,Skilled Manual,M,M,0,0,0,0,72767,good
12462,Levi,J,Suri,Zollhof 6866,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0180,6/11/1968,Graduate Degree,Clerical,M,M,1,0,0,0,72867,good
21282,Julia,,Smith,157 Birch Bark Road,,Fremont,California,United States,94536,420-555-0153,3/10/1978,Partial College,Skilled Manual,F,M,1,2,0,0,72910,good
22188,Sarah,J,Barnes,1011 Green St.,,Bellingham,Washington,United States,98225,271-555-0194,6/8/1973,Partial College,Skilled Manual,F,M,1,2,0,0,72944,good
20117,Brandon,J,Jenkins,852 Ravenwood Drive,,Portland,Oregon,United States,97205,422-555-0193,5/10/1972,Graduate Degree,Skilled Manual,M,M,1,0,0,0,73025,good
23328,Julian,L,Butler,2312 Richard Ave.,,El Cajon,California,United States,92020,111-555-0173,4/4/1980,Partial College,Skilled Manual,M,M,1,2,0,0,73057,good
20414,Amanda,M,Bailey,4915 Pear Dr.,,Newport Beach,California,United States,92625,241-555-0141,11/23/1976,Partial College,Skilled Manual,F,M,1,2,0,0,73279,good
17507,Alexis,,Robinson,2115 Whitehaven Dr.,,Los Angeles,California,United States,90012,497-555-0121,8/15/1973,Partial College,Professional,F,M,1,2,0,0,73295,good
15720,Jaime,,Ramos,756 Palm Dr,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0159,7/26/1974,Bachelors ,Professional,F,M,1,4,0,0,73308,good
11065,Jessica,,Henderson,9343 Ironwood Way,,La Jolla,California,United States,92806,278-555-0186,10/9/1973,Partial College,Skilled Manual,F,M,0,2,0,0,73388,good
13563,Phillip,M,Sai,3141 Jalalon Place,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0146,8/1/1969,Graduate Degree,Skilled Manual,M,M,0,0,0,0,73402,good
24263,Brooke,P,Brooks,1994 South Villa Way,,La Jolla,California,United States,92806,496-555-0117,8/15/1977,Partial College,Skilled Manual,F,M,1,2,0,0,73440,good
23582,Stephanie,A,Simmons,4583 Turning View,,Redwood City,California,United States,94063,284-555-0125,3/23/1973,Partial College,Skilled Manual,F,M,1,1,0,0,73496,good
27064,Barbara,,Chande,1780 Oily Road,,Burien,Washington,United States,98168,433-555-0119,6/20/1973,Graduate Degree,Skilled Manual,F,M,1,0,0,0,73503,good
14036,Amanda,T,Torres,6329 El Rancho Drive,,Oregon City,Oregon,United States,97045,159-555-0111,6/27/1974,Partial College,Professional,F,M,1,2,0,0,73622,good
25046,Caleb,P,Long,7023 Stallion Way,,Newton,British Columbia,Canada,V2M1P1,717-555-0162,9/10/1973,Partial College,Skilled Manual,M,M,1,2,0,0,73686,good
28713,Franklin,,Nath,"71, avenue de la Gare",,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0186,11/26/1968,Graduate Degree,Clerical,M,M,1,0,0,0,73693,good
19452,Jacob,V,Anderson,"801, rue de la Cavalerie",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0168,6/20/1967,Bachelors ,Clerical,M,M,1,0,0,0,73766,good
12532,Jose,H,Carter,4420 Tuolumne St.,,Metchosin,British Columbia,Canada,V9,508-555-0175,3/9/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,0,73885,good
15082,Kelvin,,Lal,"118, rue Marbeuf",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0150,6/13/1969,Graduate Degree,Clerical,M,M,1,0,0,0,73946,good
15286,Thomas,C,Nelson,3278 Mt. Hood Clircle,,Oregon City,Oregon,United States,97045,340-555-0178,10/1/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,0,73950,good
15176,Kristi,,Ramos,4594 Springer Court,,Cliffside,British Columbia,Canada,V8Y 1L1,187-555-0112,3/1/1973,Partial College,Professional,F,M,1,2,0,0,73957,good
18479,Stacey,G,Chen,8470 Cliffside Drive,,Burien,Washington,United States,98168,997-555-0119,10/19/1973,Partial College,Professional,F,M,1,2,0,0,74026,good
18479,Stacey,G,Chen,8470 Cliffside Drive,,Burien,Washington,United States,98168,997-555-0119,10/19/1973,Partial College,Professional,F,M,1,2,0,0,74026,good
12622,Micheal,K,Rubio,360 Vista Way,,London,England,United Kingdom,SW19 3RU,1 (11) 500 555-0199,4/10/1969,Graduate Degree,Skilled Manual,M,M,1,0,0,0,74192,good
27526,Ramon,D,Ma,8565 Marie Drive,,Beverly Hills,California,United States,90210,410-555-0133,12/10/1974,Partial College,Professional,M,M,1,2,0,0,74318,good
27241,Oscar,,Butler,9926 Atchinson Stage Ct.,,West Covina,California,United States,91791,522-555-0168,12/17/1972,Graduate Degree,Skilled Manual,M,M,0,0,0,0,74475,good
24034,Pedro,,Ruiz,60 Reliz Valley Road,,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0172,5/6/1970,Bachelors ,Clerical,M,M,1,0,0,0,74515,good
29389,Thomas,P,Phillips,"387, chaussée de Tournai",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0110,2/18/1966,Bachelors ,Professional,M,M,1,0,0,0,74598,good
29079,Brian,,Rogers,7375 Greendell Rd.,,Lincoln Acres,California,United States,91950,530-555-0166,6/7/1976,Partial College,Skilled Manual,M,M,0,2,0,0,74614,good
28104,Hannah,R,Williams,495 Alameda Drive,,Coronado,California,United States,92118,254-555-0139,8/21/1977,Partial College,Skilled Manual,F,M,1,2,0,0,74654,good
24500,Seth,,Johnson,5718 N. Sixth Street,,Puyallup,Washington,United States,98371,177-555-0128,11/13/1977,High School,Skilled Manual,M,M,0,2,0,0,74787,good
25015,Jacqueline,S,Rogers,5183 Ham Drive,,Palo Alto,California,United States,94303,172-555-0159,8/7/1978,Partial College,Skilled Manual,F,M,0,2,0,0,74850,good
14792,Jerome,L,Rubio,4188 Green Valley Road,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0196,8/16/1967,Bachelors ,Clerical,M,M,1,0,0,0,74913,good
25598,Kendra,,Ruiz,1872 Walnut Avenue,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0112,7/17/1970,Graduate Degree,Clerical,F,M,1,0,0,0,74919,good
17781,Jake,,She,Knaackstr 956,,Dresden,Hessen,Germany,1071,1 (11) 500 555-0186,4/28/1968,Graduate Degree,Clerical,M,M,1,0,0,0,74929,good
22609,Clarence,L,Cai,Auf der Krone 493,,Berlin,Hamburg,Germany,14111,1 (11) 500 555-0126,7/20/1970,Bachelors ,Clerical,M,M,1,0,0,0,75096,good
24199,Veronica,J,Prasad,2956 East Altarinda Dr.,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0182,5/6/1970,Graduate Degree,Clerical,F,M,0,0,0,0,75188,good
17321,Kate,,Kumar,8674 Marina Vill Pkwy.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0149,3/13/1964,Bachelors ,Professional,F,M,0,1,0,0,75299,good
28365,Stacey,J,Zhao,8370 Acardia Pl.,,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0168,11/6/1968,Graduate Degree,Clerical,F,M,1,0,0,0,75369,good
25635,Warren,,Zhao,Parise Straße 4552,,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0110,4/9/1966,Bachelors ,Professional,M,M,0,0,0,0,75436,good
23127,Haley,M,Hughes,95 RiverRock Dr.,,Burlingame,California,United States,94010,547-555-0132,9/9/1974,High School,Professional,F,M,0,2,0,0,75594,good
23127,Haley,M,Hughes,95 RiverRock Dr.,,Burlingame,California,United States,94010,547-555-0132,9/9/1974,High School,Professional,F,M,0,2,0,0,75594,good
15675,Jay,A,Alonso,Kurfürstenstr 594,,Hof,Bayern,Germany,95010,1 (11) 500 555-0144,10/16/1969,Graduate Degree,Clerical,M,M,1,0,0,0,75616,good
17766,Jake,E,Xu,"369, rue de Bas Marin",,Paris,Seine (Paris),France,75003,1 (11) 500 555-0135,11/14/1969,Graduate Degree,Clerical,M,M,1,0,0,0,75656,good
28933,Colleen,,Rai,6957 Corte Poquito,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0129,11/10/1974,Bachelors ,Professional,F,M,1,3,0,0,75689,good
23093,Nathan,R,Parker,6270 Pinecreek Way,,San Diego,California,United States,92102,313-555-0165,3/7/1977,Partial College,Skilled Manual,M,M,1,2,0,0,75801,good
22374,Luke,,Patterson,6381 Cardinal,,Issaquah,Washington,United States,98027,560-555-0134,3/4/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,0,75894,good
26581,Mariah,F,Patterson,3366 Carson Street,,Bellingham,Washington,United States,98225,523-555-0180,11/22/1973,Partial College,Skilled Manual,F,M,1,2,0,0,75936,good
16654,Heather,,Zhang,4286 NE 3rd Court,,Cliffside,British Columbia,Canada,V8Y 1L1,302-555-0184,3/18/1973,Partial College,Professional,F,M,1,2,0,0,75976,good
26576,Kaitlyn,,Robinson,5288 York Dr.,,Lemon Grove,California,United States,91945,935-555-0189,1/10/1975,Partial College,Skilled Manual,F,M,1,2,0,0,75997,good
15668,Erick,E,Fernandez,1948 O Avenue,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0117,2/27/1970,Graduate Degree,Clerical,M,M,0,0,0,0,76166,good
13074,Grace,A,Hughes,6835 Lynwood Drive,,Spring Valley,California,United States,91977,867-555-0182,9/12/1976,Partial College,Professional,F,M,1,2,0,0,76234,good
18366,Alexandria,,Richardson,2987 Wiget Lane,,La Jolla,California,United States,92806,530-555-0143,5/25/1978,Partial College,Skilled Manual,F,M,0,2,0,0,76242,good
17325,Paige,C,Henderson,328 Dallas Drive,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0181,11/26/1963,Bachelors ,Professional,F,M,0,1,0,0,76288,good
20734,Luis,G,Phillips,2156 Temple Court,,Langford,British Columbia,Canada,V9,520-555-0148,7/17/1974,Graduate Degree,Skilled Manual,M,M,1,0,0,0,76366,good
13099,Jay,N,Romero,5740 Elderwood Dr,,Campbellsville,Kentucky,United States,42718,977-555-0126,8/4/1957,Partial College,Professional,M,M,0,0,2,3,88048,bad
25910,Natalie,R,Miller,5927 Diokmo Ct.,,National City,California,United States,91950,117-555-0198,9/18/1979,Partial College,Skilled Manual,F,M,1,1,0,0,76374,good
13621,Melody,,Ruiz,7786 Olive St,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0113,2/1/1974,Bachelors ,Professional,F,M,1,4,0,0,76508,good
14114,Chloe,C,Martin,4215 Arleda Lane,,Coronado,California,United States,92118,989-555-0160,1/7/1972,Partial College,Skilled Manual,F,M,0,2,0,0,76545,good
11547,Cindy,E,Sai,"88, allée des Princes",,Paris,Seine (Paris),France,75013,1 (11) 500 555-0111,3/8/1968,Graduate Degree,Clerical,F,M,1,0,0,0,76554,good
28377,Walter,,Ortega,3857 Westchester Pl.,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0181,7/4/1967,Bachelors ,Clerical,M,M,0,0,0,0,76715,good
16920,Eduardo,,Stewart,7036 Las Quebrados Ln.,,Torrance,California,United States,90505,276-555-0114,1/17/1979,Partial College,Skilled Manual,M,M,0,2,0,0,76718,good
22330,Jose,,Walker,3869 Adobe Dr.,,Concord,California,United States,94519,736-555-0124,4/3/1974,Graduate Degree,Skilled Manual,M,M,1,0,0,0,76797,good
26586,Alexandra,,Baker,3173 Hilltop Dr.,,Bremerton,Washington,United States,98312,996-555-0185,7/12/1976,Partial College,Professional,F,M,1,2,0,0,76938,good
13770,Gerald,A,Moreno,Zollhof 1866,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0189,7/26/1968,Graduate Degree,Clerical,M,M,1,0,0,0,77077,good
28105,Hannah,,Garcia,5582 Ryan Court,,Downey,California,United States,90241,238-555-0129,11/23/1977,Partial College,Skilled Manual,F,M,0,2,0,0,77398,good
18572,Danielle,,Watson,4986 Norse Drive,,Berkeley,California,United States,94704,668-555-0171,11/16/1966,Graduate Degree,Professional,F,M,1,0,0,0,77513,good
23089,Lucas,,Walker,3395 Farm Bureau Rd,,Issaquah,Washington,United States,98027,174-555-0185,11/22/1977,Partial College,Skilled Manual,M,M,1,1,0,0,77593,good
12493,Dwayne,C,Vazquez,Zollhof 4822,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0169,6/23/1965,Bachelors ,Professional,M,M,1,0,0,0,77700,good
13768,Ross,B,Munoz,"10, rue Royale",,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0181,4/20/1968,Graduate Degree,Clerical,M,M,1,0,0,0,77781,good
22617,Andres,,Nath,Wolfgangstraße 10,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0159,8/20/1969,Graduate Degree,Clerical,M,M,1,0,0,0,77789,good
13560,Andres,T,Shan,Im Himmelsweg 89,,Frankfurt am Main,Saarland,Germany,60075,1 (11) 500 555-0135,8/16/1969,Graduate Degree,Skilled Manual,M,M,1,0,0,0,77919,good
15840,Natalie,M,Peterson,8245 Heartwood Drive,,W. Linn,Oregon,United States,97068,741-555-0123,2/26/1972,Partial College,Skilled Manual,F,M,1,2,0,0,77942,good
25957,Stephanie,,Washington,3556 Mt. Tri-state Court,,Woodland Hills,California,United States,91364,418-555-0180,7/10/1976,Partial College,Professional,F,M,0,2,0,0,78081,good
11043,Nathan,M,Simmons,1170 Shaw Rd,,Glendale,California,United States,91203,296-555-0181,2/24/1976,Partial College,Skilled Manual,M,M,1,2,0,0,78150,good
21038,Pedro,,Lopez,"22, quai de l´ Iton",,Paris,Seine (Paris),France,75008,1 (11) 500 555-0119,8/26/1969,Graduate Degree,Clerical,M,M,1,0,0,0,78160,good
11041,Amanda,M,Carter,5826 Escobar,,Glendale,California,United States,91203,295-555-0145,10/16/1977,Partial College,Skilled Manual,F,M,1,2,0,0,78170,good
11041,Amanda,M,Carter,5826 Escobar,,Glendale,California,United States,91203,295-555-0145,10/16/1977,Partial College,Skilled Manual,F,M,1,2,0,0,78170,good
24520,Joseph,L,Wilson,1902 Santa Cruz,,Burbank,California,United States,91502,119-555-0178,2/22/1973,Partial College,Skilled Manual,M,M,1,1,0,0,78181,good
23922,Cody,,Richardson,Winter der Böck 2550,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0114,7/18/1966,Bachelors ,Professional,M,M,0,0,0,0,78272,good
11923,Sarah,,Bryant,9855 Norse Ct.,,National City,California,United States,91950,197-555-0118,10/23/1979,Partial College,Skilled Manual,F,M,0,1,0,0,78342,good
14162,Brett,,Garcia,Charlottenstr 29828,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0175,11/18/1969,Graduate Degree,Clerical,M,M,1,0,0,0,78489,good
14355,Ian,,King,9199 Park Glenn,,Lebanon,Oregon,United States,97355,988-555-0130,11/11/1973,Partial College,Skilled Manual,M,M,1,1,0,0,78610,good
12491,Alvin,,Huang,3960 Temple Drive,#304,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0192,2/6/1966,Bachelors ,Professional,M,M,1,0,0,0,78670,good
16392,Kari,,Raman,"54, rue de Fontfroide",,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0127,10/9/1968,Graduate Degree,Clerical,F,M,1,0,0,0,78732,good
13769,Brendan,,Kumar,"401, avenue Reille",,Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0119,9/2/1968,Graduate Degree,Clerical,M,M,1,0,0,0,78758,good
16655,Destiny,M,Taylor,4210 Concord Blvd.,,Lakewood,California,United States,90712,495-555-0168,3/26/1976,Partial College,Professional,F,M,1,2,0,0,78787,good
28099,Jesse,,Turner,5701 San Miguel Road,,Woodland Hills,California,United States,91364,347-555-0113,10/6/1978,Partial College,Skilled Manual,M,M,1,2,0,0,78917,good
16406,Dakota,M,Henderson,8847 Gill Ct.,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0159,11/14/1967,Bachelors ,Clerical,M,M,0,0,0,0,79036,good
11690,Caroline,,Butler,5629 Seagull Court,,Port Orchard,Washington,United States,98366,101-555-0110,1/13/1965,Graduate Degree,Professional,F,M,1,0,0,0,79083,good
15678,Susan,,Zhou,"95, rue Ste-Honoré",,Morangis,Essonne,France,91420,1 (11) 500 555-0131,6/8/1969,Graduate Degree,Clerical,F,M,1,0,0,0,79092,good
16653,Isabella,,Phillips,7523 Surf View Drive,,Issaquah,Washington,United States,98027,460-555-0164,4/16/1973,Partial College,Professional,F,M,1,2,0,0,79137,good
19339,Lance,L,Gomez,Pappelallee 6,,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0143,6/23/1966,Bachelors ,Professional,M,M,1,0,0,0,79357,good
12971,Carl,K,Nara,4945 Pennsylvania Blvd.,,Colma,California,United States,94014,250-555-0172,3/2/1960,Bachelors ,Professional,M,M,0,1,0,0,79512,good
20861,Nicolas,M,Nara,Galeriestr 6267,,Münster,Saarland,Germany,48001,1 (11) 500 555-0174,7/18/1969,Graduate Degree,Clerical,M,M,1,0,0,0,79542,good
26958,Jerry,,Xu,"25, avenue de la Gare",,Orleans,Loiret,France,45000,1 (11) 500 555-0158,5/28/1969,Graduate Degree,Clerical,M,M,1,0,0,0,79675,good
29125,Andrea,D,Reed,8565 Marie Drive,,Yakima,Washington,United States,98901,912-555-0135,12/10/1974,Partial College,Professional,F,M,1,2,0,0,79962,good
21275,Abigail,,Cox,8158 Pheasant Court,,Novato,California,United States,94947,255-555-0148,11/26/1979,Partial College,Skilled Manual,F,M,1,1,0,0,80333,good
13561,Gary,E,Navarro,1433 C Mt. Hood Crest,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0110,8/7/1969,Graduate Degree,Skilled Manual,M,M,1,0,0,0,80377,good
19235,Kayla,,Bennett,1610 Ashwood Dr.,,Colma,California,United States,94014,116-555-0117,8/5/1972,Graduate Degree,Skilled Manual,F,M,1,0,0,0,80617,good
22844,Marie,E,Arun,831 Valley Crest Dr.,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0148,8/18/1976,Bachelors ,Professional,F,M,0,3,0,0,80895,good
18478,Eduardo,B,Roberts,3341 Teakwood Dr,,Bellflower,California,United States,90706,907-555-0129,10/5/1973,Partial College,Professional,M,M,1,2,0,0,80953,good
20295,Christopher,C,Brown,4895 Pine Creek Way,,Tacoma,Washington,United States,98403,894-555-0164,11/3/1973,Partial College,Skilled Manual,M,M,0,1,0,0,81049,good
11622,Gabriel,,Allen,8520 Waterview Place,,Kirkland,Washington,United States,98033,787-555-0146,12/17/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,0,81306,good
21936,Emma,H,Reed,1191 Boxwood Dr.,,Burbank,California,United States,91502,572-555-0116,12/15/1959,Bachelors ,Professional,F,M,0,0,3,4,89377,bad
20072,Kaitlyn,S,Martinez,7464 Mozden Lane,,Everett,Washington,United States,98201,271-555-0116,4/19/1966,Graduate Degree,Skilled Manual,F,M,1,0,0,0,81346,good
15189,Kayla,B,Russell,986 Roundhouse Pl.,,Puyallup,Washington,United States,98371,189-555-0189,8/15/1974,Partial College,Professional,F,M,1,2,0,0,81447,good
27762,Shawn,P,Yuan,8661 Peabody Road,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0137,6/22/1968,Graduate Degree,Clerical,M,M,0,0,0,0,81502,good
28870,Brian,,Watson,174 Carlotta,,Lynnwood,Washington,United States,98036,514-555-0197,3/13/1972,Partial College,Skilled Manual,M,M,1,2,0,0,81502,good
12343,Gloria,,Ruiz,406 Countrywood Ct.,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0187,6/4/1974,Bachelors ,Professional,F,M,1,4,0,0,81731,good
19777,Jonathan,C,Thomas,5549 Bluejay Dr.,,Los Angeles,California,United States,90012,154-555-0158,5/19/1975,Partial College,Skilled Manual,M,M,0,2,0,0,81775,good
22189,Linda,,Hernandez,582 Ofarrell Dr,,Burien,Washington,United States,98168,591-555-0144,3/3/1973,Partial College,Professional,F,M,1,2,0,0,82015,good
22184,Jeremy,,Carter,5985 Bouncing Road,,Lakewood,California,United States,90712,809-555-0156,7/27/1975,Partial College,Skilled Manual,M,M,1,2,0,0,82109,good
16336,Jonathan,A,Wright,5101 Camino Peral,,Downey,California,United States,90241,164-555-0112,6/8/1977,Partial College,Skilled Manual,M,M,1,2,0,0,82145,good
16565,Corey,E,Anand,Zur Lindung 199,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0145,4/8/1969,Graduate Degree,Clerical,M,M,1,0,0,0,82192,good
24587,Suzanne,P,Sun,7023 Stallion Way,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0157,9/10/1975,Bachelors ,Professional,F,M,1,2,0,0,82230,good
11444,Tina,C,Mehta,5357 Willow Drive,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0192,4/28/1976,Bachelors ,Professional,F,M,1,3,0,0,82396,good
19949,Niñia,L,Anand,2151 Twincreek Ct,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0116,12/26/1976,Bachelors ,Professional,F,M,1,2,0,0,82401,good
20458,Erick,S,Subram,3744 Dalis Drive,,Burlingame,California,United States,94010,567-555-0166,11/14/1974,Partial College,Professional,M,M,1,2,0,0,82485,good
24884,Michele,M,Fernandez,9808 Virginia Circle,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0163,8/19/1975,Bachelors ,Professional,F,M,1,3,0,0,82522,good
15718,Heather,L,Lin,4890 Heron Ct,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0116,4/15/1976,Bachelors ,Professional,F,M,1,3,0,0,82591,good
27242,Hunter,S,Diaz,5828 Clark Creek Lane,,Oak Bay,British Columbia,Canada,V8P,423-555-0118,6/19/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,0,82626,good
11823,Morgan,,Turner,6091 Bluefish Lane,,Metchosin,British Columbia,Canada,V9,856-555-0168,10/24/1966,Graduate Degree,Professional,F,M,1,0,0,0,82830,good
17978,Armando,P,Diaz,6406 Marlesta Rd.,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0178,11/17/1968,Graduate Degree,Clerical,M,M,1,0,0,0,82883,good
23583,Brianna,M,Martin,9594 Zion Avenue,,N. Vancouver,British Columbia,Canada,V7L 4J4,810-555-0119,12/8/1973,Partial College,Skilled Manual,F,M,1,1,0,0,82960,good
15120,Erika,,Suarez,5160 Mt. Wilson Way,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0160,2/17/1976,Bachelors ,Professional,F,M,1,2,0,0,83000,good
23340,Mackenzie,I,Collins,1164 Bell Drive,,Coronado,California,United States,92118,479-555-0195,8/3/1973,Partial College,Professional,F,M,1,2,0,0,83247,good
12342,Morgan,L,Young,2807 10th Avenue,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0195,3/9/1975,Bachelors ,Professional,F,M,1,3,0,0,83300,good
24238,Sean,T,Richardson,9277 Claycord Ave.,,Berkeley,California,United States,94704,726-555-0144,9/7/1978,Partial College,Skilled Manual,M,M,1,2,0,0,83347,good
13071,Thomas,,Walker,2637 Broadway St.,,Victoria,British Columbia,Canada,V8V,173-555-0112,5/11/1973,Partial College,Skilled Manual,M,M,1,2,0,0,83359,good
24239,Miguel,L,Hernandez,8370 Birchwood Dr,,Imperial Beach,California,United States,91932,145-555-0139,11/27/1978,Partial College,Skilled Manual,M,M,1,2,0,0,83603,good
27918,Samantha,R,Ross,1433 Manila Avenue,,Burlingame,California,United States,94010,956-555-0151,8/19/1972,Partial College,Skilled Manual,F,M,1,2,0,0,83606,good
20862,Marshall,,Sutton,359 Shepberry Court,,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0182,10/12/1969,Graduate Degree,Clerical,M,M,1,0,0,0,83642,good
