CustomerID,Title,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
18720,,"""Taylor""","""Miller""","""4672 Cardinal""","""Hobart""","""Tasmania""","""Australia""","""7001""","""1 (11) 500 555-0174""",12/28/1963,"""Bachelors ""","""Professional""","""F""","""M""",1,4,5,5,102556
18721,,"""Andy""","""Gomez""","""6863 Shakespeare Dr""","""Malabar""","""New South Wales""","""Australia""","""2036""","""1 (11) 500 555-0167""",6/5/1963,"""Bachelors ""","""Professional""","""M""","""S""",0,2,2,3,102846
18722,,"""Jonathon""","""Navarro""","""8308 La Salle Ave.""","""St. Leonards""","""New South Wales""","""Australia""","""2065""","""1 (11) 500 555-0118""",7/19/1963,"""Bachelors ""","""Professional""","""M""","""S""",1,2,2,3,103626
18723,,"""Lacey""","""Ma""","""6900 Chisholm Way""","""Port Macquarie""","""New South Wales""","""Australia""","""2444""","""1 (11) 500 555-0191""",5/19/1963,"""Bachelors ""","""Professional""","""F""","""S""",0,2,2,3,75671
18724,,"""Denise""","""Fernandez""","""3815 Berry Dr.""","""Bendigo""","""Victoria""","""Australia""","""3550""","""1 (11) 500 555-0174""",11/6/1967,"""Bachelors ""","""Professional""","""F""","""M""",1,4,5,5,96854
18725,,"""Denise""","""Kapoor""","""3252 Hamlet""","""Hobart""","""Tasmania""","""Australia""","""7001""","""1 (11) 500 555-0118""",10/9/1967,"""Bachelors ""","""Professional""","""F""","""S""",1,0,3,3,111263
18726,,"""Katrina""","""Anand""","""1020 Carletto Drive""","""Matraville""","""New South Wales""","""Australia""","""2036""","""1 (11) 500 555-0129""",3/2/1962,"""Bachelors ""","""Professional""","""F""","""S""",1,1,0,1,78599
18727,,"""Hailey""","""Hernandez""","""5222 Michael Lance""","""Melbourne""","""Victoria""","""Australia""","""3000""","""1 (11) 500 555-0127""",10/10/1961,"""Partial College""","""Skilled Manual""","""F""","""S""",1,1,0,1,88986
18728,,"""Roger""","""Luo""","""2059 Clayton Rd""","""Lavender Bay""","""New South Wales""","""Australia""","""2060""","""1 (11) 500 555-0158""",4/20/1966,"""Bachelors ""","""Professional""","""M""","""M""",0,1,0,0,132090
18729,,"""Evan""","""Parker""","""7113 Eastgate Ave.""","""Melton""","""Victoria""","""Australia""","""3337""","""1 (11) 500 555-0131""",4/6/1960,"""Partial College""","""Skilled Manual""","""M""","""S""",1,1,0,1,82227
18731,,"""Brett""","""Malhotra""","""6679 Cornelius Dr""","""Darlinghurst""","""New South Wales""","""Australia""","""2010""","""1 (11) 500 555-0150""",7/2/1959,"""Bachelors ""","""Professional""","""M""","""S""",1,1,0,1,121718
18733,,"""Rafael""","""Gao""","""7588 Deerfield Dr""","""Gold Coast""","""Queensland""","""Australia""","""4217""","""1 (11) 500 555-0167""",10/23/1965,"""Bachelors ""","""Professional""","""M""","""S""",0,1,0,0,96122
18734,,"""Barbara""","""Ashe""","""4202 Northridge Dr.""","""Brisbane""","""Queensland""","""Australia""","""4000""","""1 (11) 500 555-0121""",5/14/1964,"""Bachelors ""","""Professional""","""F""","""S""",0,1,0,0,84113
18735,,"""Latasha""","""Moreno""","""5522 Deer Ridge Way""","""Cloverdale""","""South Australia""","""Australia""","""6105""","""1 (11) 500 555-0166""",10/20/1964,"""Bachelors ""","""Professional""","""F""","""S""",1,1,0,0,86344
18736,,"""Ashley""","""Patterson""","""5843 Westwood Court""","""Melbourne""","""Victoria""","""Australia""","""3000""","""1 (11) 500 555-0136""",6/13/1959,"""Bachelors ""","""Professional""","""F""","""S""",1,1,0,1,110695
18737,,"""Ricky""","""Gomez""","""1218 Trasher Road""","""Bendigo""","""Victoria""","""Australia""","""3550""","""1 (11) 500 555-0165""",7/21/1959,"""Bachelors ""","""Professional""","""M""","""S""",1,1,0,5,125879
18738,,"""Tamara""","""Luo""","""2229 Oak Rd.""","""Rhodes""","""New South Wales""","""Australia""","""2138""","""1 (11) 500 555-0189""",4/12/1963,"""Bachelors ""","""Professional""","""F""","""S""",0,2,0,0,79743
18739,,"""Christy""","""Pal""","""1804 B Southampton Rd.""","""Geelong""","""Victoria""","""Australia""","""3220""","""1 (11) 500 555-0127""",6/27/1961,"""Partial College""","""Skilled Manual""","""F""","""M""",1,1,0,1,68157
29302,,"""Carolyn""","""Fernandez""","""5639 Lee Lane""","""Geelong""","""Victoria""","""Australia""","""3220""","""1 (11) 500 555-0134""",1/19/1964,"""Bachelors ""","""Professional""","""F""","""S""",0,1,0,0,90449
18741,,"""Edgar""","""Martinez""","""7490 Northwood Dr""","""Melbourne""","""Victoria""","""Australia""","""3000""","""1 (11) 500 555-0183""",1/23/1936,"""Partial College""","""Clerical""","""M""","""M""",0,2,0,2,56457
18742,,"""Don""","""Guo""","""4167 Deercreek Ln""","""East Brisbane""","""Queensland""","""Australia""","""4169""","""1 (11) 500 555-0118""",6/18/1960,"""Partial College""","""Skilled Manual""","""M""","""M""",1,3,4,5,86054
18743,,"""Glenn""","""Xu""","""3128 Ramsey Circle""","""Gold Coast""","""Queensland""","""Australia""","""4217""","""1 (11) 500 555-0118""",10/11/1960,"""Partial College""","""Skilled Manual""","""M""","""M""",0,3,4,5,104949
18744,,"""April""","""Raje""","""3119 Moretti Drive""","""Rhodes""","""New South Wales""","""Australia""","""2138""","""1 (11) 500 555-0162""",7/27/1960,"""Partial College""","""Skilled Manual""","""F""","""M""",1,3,4,5,69785
18745,,"""Brooke""","""James""","""6140 Scenic Drive""","""Rockhampton""","""Queensland""","""Australia""","""4700""","""1 (11) 500 555-0127""",10/18/1957,"""Partial College""","""Skilled Manual""","""F""","""M""",1,1,0,1,68735
18747,,"""Jacquelyn""","""Diaz""","""5191 Fishy Lane""","""Townsville""","""Queensland""","""Australia""","""4810""","""1 (11) 500 555-0185""",5/9/1956,"""Partial College""","""Skilled Manual""","""F""","""S""",0,1,0,2,78777
18748,,"""Gabrielle""","""Stewart""","""3854 Galindo St.""","""Caloundra""","""Queensland""","""Australia""","""4551""","""1 (11) 500 555-0134""",12/21/1949,"""High School""","""Skilled Manual""","""F""","""M""",1,2,1,2,17898
18749,,"""Olivia""","""Stewart""","""2844 Plymouth Drive""","""Newton""","""British Columbia""","""Canada""","""V2M1S6""","""478-555-0145""",8/14/1976,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,0,37535
18750,,"""Alexandra""","""Perry""","""8168 Eaker Way""","""La Jolla""","""California""","""United States""","""92806""","""439-555-0168""",5/4/1976,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,0,42295
18751,,"""Kari""","""Schmidt""","""2394 Pepperidge Way""","""Berkeley""","""California""","""United States""","""94704""","""471-555-0166""",6/3/1976,"""High School""","""Skilled Manual""","""F""","""S""",1,2,0,0,33485
18752,,"""Samantha""","""Walker""","""8241 Seawind Dr.""","""Newport Beach""","""California""","""United States""","""92625""","""171-555-0197""",6/27/1975,"""High School""","""Skilled Manual""","""F""","""S""",1,1,0,0,58406
18753,,"""James""","""Moore""","""9293 Mt. Washington Way""","""Portland""","""Oregon""","""United States""","""97205""","""116-555-0196""",5/19/1975,"""High School""","""Skilled Manual""","""M""","""S""",1,1,0,0,46896
18754,,"""Isabella""","""Mitchell""","""4123 Clark Creek Lane""","""Beverly Hills""","""California""","""United States""","""90210""","""807-555-0130""",9/26/1975,"""High School""","""Skilled Manual""","""F""","""S""",0,2,0,0,45434
18755,,"""Christopher""","""Lewis""","""7513 Royal Links Ct.""","""Haney""","""British Columbia""","""Canada""","""V2W 1W2""","""410-555-0143""",8/24/1976,"""High School""","""Skilled Manual""","""M""","""S""",1,2,0,0,52350
18756,,"""Isabella""","""Thompson""","""4427 Langford Court""","""Westminster""","""British Columbia""","""Canada""","""V3L 1H4""","""501-555-0117""",5/3/1976,"""High School""","""Skilled Manual""","""F""","""S""",0,2,0,0,43042
18758,,"""Devin""","""Price""","""6748 Alfred Ave.""","""Cliffside""","""British Columbia""","""Canada""","""V8Y 1L1""","""757-555-0140""",3/2/1979,"""Partial High School""","""Clerical""","""M""","""S""",0,2,0,0,56699
24266,,"""Melvin""","""Chander""","""4804 Haynes Court""","""Milsons Point""","""New South Wales""","""Australia""","""2061""","""1 (11) 500 555-0120""",2/25/1949,"""Partial High School""","""Clerical""","""M""","""M""",1,2,1,2,12333
18760,,"""Morgan""","""Wood""","""451 Buskirk Ave.""","""Downey""","""California""","""United States""","""90241""","""321-555-0111""",2/6/1978,"""Partial High School""","""Clerical""","""F""","""M""",0,2,0,0,34049
18761,,"""Luis""","""Wright""","""107 Woodside Court""","""Glendale""","""California""","""United States""","""91203""","""616-555-0158""",10/6/1978,"""Partial High School""","""Clerical""","""M""","""S""",1,2,0,0,56066
18762,,"""Arthur""","""Wilson""","""3997 Ash Lane""","""Newport Beach""","""California""","""United States""","""92625""","""175-555-0196""",5/22/1978,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,0,45440
18763,,"""Julie""","""Chander""","""95 Honey Trail Lane""","""Malabar""","""New South Wales""","""Australia""","""2036""","""1 (11) 500 555-0156""",2/24/1938,"""Bachelors ""","""Management""","""F""","""M""",0,2,0,2,54097
18764,,"""Natalie""","""Scott""","""8245 Highland Dr.""","""Redwood City""","""California""","""United States""","""94063""","""882-555-0172""",12/24/1977,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,0,48685
18765,,"""Noah""","""Shan""","""2750 Logan Ct""","""Yakima""","""Washington""","""United States""","""98901""","""164-555-0113""",8/18/1977,"""High School""","""Skilled Manual""","""M""","""S""",0,2,0,0,54861
18767,,"""Gary""","""Alonso""","""1455 Fountain Road""","""Hervey Bay""","""Queensland""","""Australia""","""4655""","""1 (11) 500 555-0174""",12/10/1940,"""Bachelors ""","""Management""","""M""","""M""",1,2,0,2,71081
18768,,"""Dalton""","""Garcia""","""8439 Teak St""","""Gold Coast""","""Queensland""","""Australia""","""4217""","""1 (11) 500 555-0129""",2/23/1942,"""Bachelors ""","""Management""","""M""","""M""",1,2,0,2,72013
18769,,"""Theresa""","""Dominguez""","""345 Bisca Y Court""","""Lane Cove""","""New South Wales""","""Australia""","""1597""","""1 (11) 500 555-0176""",8/3/1943,"""Bachelors ""","""Management""","""F""","""M""",1,2,0,2,64668
18770,,"""Aaron""","""Hernandez""","""7792 Woodruff Lane""","""Burbank""","""California""","""United States""","""91502""","""367-555-0197""",6/5/1976,"""Partial College""","""Skilled Manual""","""M""","""S""",1,1,0,0,41719
18772,,"""Julia""","""Hill""","""2973 Steven Circle""","""Lincoln Acres""","""California""","""United States""","""91950""","""114-555-0129""",2/12/1976,"""Partial College""","""Skilled Manual""","""F""","""M""",1,1,0,0,35018
18773,,"""Cassidy""","""Price""","""3284 Pheasant Court""","""Lincoln Acres""","""California""","""United States""","""91950""","""273-555-0123""",7/13/1976,"""Partial College""","""Skilled Manual""","""F""","""M""",1,1,0,0,46570
18774,,"""Justin""","""Flores""","""6559 Via Rerrari""","""Woodland Hills""","""California""","""United States""","""91364""","""191-555-0115""",6/19/1976,"""Partial College""","""Skilled Manual""","""M""","""S""",0,1,0,0,73087
18775,,"""Andrea""","""Bell""","""3392 El Dorado""","""Oregon City""","""Oregon""","""United States""","""97045""","""757-555-0172""",5/18/1975,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,0,47663
18776,,"""Connor""","""Allen""","""887 Redwood Road""","""Lincoln Acres""","""California""","""United States""","""91950""","""891-555-0180""",10/6/1975,"""Partial College""","""Skilled Manual""","""M""","""S""",1,1,0,0,52536
18779,,"""Jose""","""Hill""","""5613 East Altarinda Drive""","""Novato""","""California""","""United States""","""94947""","""197-555-0139""",4/22/1974,"""Partial College""","""Skilled Manual""","""M""","""M""",1,1,0,0,64718
18780,,"""Evan""","""Carter""","""419 River Ash Court""","""Novato""","""California""","""United States""","""94947""","""697-555-0113""",5/9/1973,"""Partial College""","""Skilled Manual""","""M""","""S""",1,1,0,0,86239
18781,,"""Hunter""","""Lewis""","""4302 Oakleaf Ct.""","""Spring Valley""","""California""","""United States""","""91977""","""197-555-0167""",4/13/1972,"""Bachelors ""","""Management""","""M""","""S""",0,1,0,0,134185
18782,,"""Patrick""","""Reed""","""6485 Langley Ct.""","""Grossmont""","""California""","""United States""","""91941""","""538-555-0132""",4/23/1972,"""Bachelors ""","""Management""","""M""","""M""",1,1,0,0,136410
18783,,"""Michael""","""Martin""","""1970 Napa Ct.""","""W. Linn""","""Oregon""","""United States""","""97068""","""743-555-0126""",4/19/1968,"""Bachelors ""","""Management""","""M""","""S""",0,1,0,0,136530
18784,,"""Trinity""","""Brooks""","""4557 Rolling Hill Way""","""Santa Monica""","""California""","""United States""","""90401""","""259-555-0199""",4/2/1968,"""Bachelors ""","""Management""","""F""","""M""",1,1,4,4,101066
18786,,"""Dustin""","""Chande""","""2292 Springlake Drive""","""Bellflower""","""California""","""United States""","""90706""","""352-555-0145""",10/16/1967,"""Bachelors ""","""Management""","""M""","""S""",0,4,1,1,176711
18790,,"""Julia""","""Martin""","""8315 Near Ct.""","""Renton""","""Washington""","""United States""","""98055""","""302-555-0133""",9/26/1979,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,0,48714
18791,,"""Megan""","""Blue""","""9652 Los Angeles""","""Sedro Woolley""","""Washington""","""United States""","""98284""","""952-555-0115""",8/23/1979,"""High School""","""Skilled Manual""","""F""","""S""",1,2,0,0,42295
18792,,"""Gabriella""","""Peterson""","""1829 Satin Court""","""W. Linn""","""Oregon""","""United States""","""97068""","""193-555-0123""",8/24/1979,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,0,36258
18793,,"""Angel""","""Cox""","""5812 Cincerto Circle""","""Warrnambool""","""Victoria""","""Australia""","""3280""","""1 (11) 500 555-0110""",4/19/1944,"""High School""","""Skilled Manual""","""M""","""M""",0,2,0,4,27072
18794,,"""Andrew""","""Davis""","""7808 Brown St.""","""Long Beach""","""California""","""United States""","""90802""","""689-555-0149""",3/20/1979,"""Partial College""","""Skilled Manual""","""M""","""S""",1,1,0,0,91134
18795,,"""Nathan""","""Alexander""","""570 Highridge Court""","""Royal Oak""","""British Columbia""","""Canada""","""V8X""","""161-555-0119""",9/4/1978,"""Partial High School""","""Clerical""","""M""","""S""",0,2,0,0,44236
18796,,"""Marvin""","""Ruiz""","""1354 Catnip Court""","""Sydney""","""New South Wales""","""Australia""","""1002""","""1 (11) 500 555-0118""",12/6/1947,"""High School""","""Skilled Manual""","""M""","""M""",1,2,1,2,26851
18797,,"""Evan""","""Murphy""","""249 Alexander Pl.""","""Redmond""","""Washington""","""United States""","""98052""","""794-555-0159""",3/24/1978,"""Partial College""","""Skilled Manual""","""M""","""S""",0,1,0,0,60556
18797,,"""Evan""","""Murphy""","""6900 Bellord Ct.""","""Redmond""","""Washington""","""United States""","""98052""","""794-555-0159""",3/24/1978,"""Partial College""","""Skilled Manual""","""M""","""S""",0,1,0,0,58959
18798,,"""Andrea""","""Allen""","""1658 Stonyhill Circle""","""Glendale""","""California""","""United States""","""91203""","""306-555-0110""",6/13/1978,"""Partial College""","""Skilled Manual""","""F""","""M""",1,2,0,0,66876
18799,,"""Jacob""","""Lewis""","""3114 Notre Dame Ave.""","""La Jolla""","""California""","""United States""","""92806""","""128-555-0173""",10/24/1971,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,0,1,100775
18800,,"""Jennifer""","""Phillips""","""1074 Lori Drive""","""Lake Oswego""","""Oregon""","""United States""","""97034""","""158-555-0148""",10/12/1971,"""Graduate Degree""","""Skilled Manual""","""F""","""M""",1,0,1,1,101381
18801,,"""Dawn""","""Yuan""","""1019 Carletto Drive""","""Berkeley""","""California""","""United States""","""94704""","""976-555-0113""",3/21/1971,"""Graduate Degree""","""Skilled Manual""","""F""","""M""",1,0,1,1,85979
18802,,"""Mario""","""Shen""","""4951 G Street""","""Bremerton""","""Washington""","""United States""","""98312""","""602-555-0112""",10/11/1971,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,1,1,106433
18803,,"""Cedric""","""Zheng""","""26 Plymouth Dr.""","""Bremerton""","""Washington""","""United States""","""98312""","""433-555-0141""",11/27/1971,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,1,1,96962
18804,,"""Aaron""","""Gonzales""","""4247 Bellows Ct""","""Novato""","""California""","""United States""","""94947""","""647-555-0136""",5/26/1971,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,1,1,108199
18805,,"""Tracy""","""Simpson""","""7427 Fern Leaf Lane""","""Beaverton""","""Oregon""","""United States""","""97005""","""242-555-0116""",6/21/1972,"""Bachelors ""","""Skilled Manual""","""F""","""M""",1,0,1,1,58134
18806,,"""Kaitlyn""","""Torres""","""3340 Baywood Drive""","""Corvallis""","""Oregon""","""United States""","""97330""","""635-555-0110""",9/8/1972,"""Bachelors ""","""Skilled Manual""","""F""","""M""",1,0,1,1,57299
18807,,"""Spencer""","""Bennett""","""1496 Chilpancingo""","""Chula Vista""","""California""","""United States""","""91910""","""503-555-0131""",7/14/1964,"""Graduate Degree""","""Management""","""M""","""S""",0,2,2,2,175453
18808,,"""Gabrielle""","""Perez""","""5993 Baywood Drive""","""Colma""","""California""","""United States""","""94014""","""988-555-0180""",4/26/1956,"""Partial College""","""Professional""","""F""","""S""",1,1,2,3,79013
